doc_id,doc_type,part_number,content,metadata
install_PS8260087,installation,PS8260087,Installation guide for Estate Dishwasher Heating Element. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=Co8dQ7rzTMQ""}"
troubleshoot_PS8260087,troubleshooting,PS8260087,"Estate Dishwasher Heating Element is recommended for these issues: Not drying dishes properly, Not cleaning dishes properly, Will Not Start, Leaking, Not draining. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Not drying dishes properly"", ""Not cleaning dishes properly"", ""Will Not Start"", ""Leaking"", ""Not draining""]}"
product_PS11745496,product,PS11745496,"Estate Dishwasher Mounting Bracket. Fixes: Door latch failure, Door won’t close, Leaking. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 14.61}"
install_PS11745496,installation,PS11745496,Installation guide for Estate Dishwasher Mounting Bracket. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=X7SLvFAiTkw""}"
troubleshoot_PS11745496,troubleshooting,PS11745496,"Estate Dishwasher Mounting Bracket is recommended for these issues: Door latch failure, Door won’t close, Leaking. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Door latch failure"", ""Door won\u2019t close"", ""Leaking""]}"
product_PS11753379,product,PS11753379,"Estate Dishwasher Drain Pump. Fixes: Not draining, Leaking, Noisy. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 59.78}"
install_PS11753379,installation,PS11753379,Installation guide for Estate Dishwasher Drain Pump. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=LRTH3Wq_Apw""}"
troubleshoot_PS11753379,troubleshooting,PS11753379,"Estate Dishwasher Drain Pump is recommended for these issues: Not draining, Leaking, Noisy, Not cleaning dishes properly, Will Not Start. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Not draining"", ""Leaking"", ""Noisy"", ""Not cleaning dishes properly"", ""Will Not Start""]}"
product_PS5136129,product,PS5136129,"Estate Dishwasher Door Gasket With Strike - Black. Fixes: Leaking, Not cleaning dishes properly, Door latch failure. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 56.79}"
install_PS5136129,installation,PS5136129,Installation guide for Estate Dishwasher Door Gasket With Strike - Black. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=2rxdEd2uJJc""}"
troubleshoot_PS5136129,troubleshooting,PS5136129,"Estate Dishwasher Door Gasket With Strike - Black is recommended for these issues: Leaking, Not cleaning dishes properly, Door latch failure, Door won’t close. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Leaking"", ""Not cleaning dishes properly"", ""Door latch failure"", ""Door won\u2019t close""]}"
product_PS11750255,product,PS11750255,Estate Dishwasher Rack Adjuster. Brand: Whirlpool. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 10.42}"
install_PS11750255,installation,PS11750255,Installation guide for Estate Dishwasher Rack Adjuster. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=7k9GUwZo2y8""}"
product_PS11745488,product,PS11745488,"Estate Dishwasher Friction Sleeve. Fixes: Door latch failure, Door won’t close, Noisy. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 8.92}"
install_PS11745488,installation,PS11745488,Installation guide for Estate Dishwasher Friction Sleeve. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=90QAaPkiTJs""}"
troubleshoot_PS11745488,troubleshooting,PS11745488,"Estate Dishwasher Friction Sleeve is recommended for these issues: Door latch failure, Door won’t close, Noisy. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Door latch failure"", ""Door won\u2019t close"", ""Noisy""]}"
product_PS11745451,product,PS11745451,"Estate Dishwasher Upper Rack Wheel W/mount. Fixes: Door won’t close, Not cleaning dishes properly, Door latch failure. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 26.87}"
install_PS11745451,installation,PS11745451,Installation guide for Estate Dishwasher Upper Rack Wheel W/mount. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=-v4N2I43e-E""}"
troubleshoot_PS11745451,troubleshooting,PS11745451,"Estate Dishwasher Upper Rack Wheel W/mount is recommended for these issues: Door won’t close, Not cleaning dishes properly, Door latch failure, Noisy. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Door won\u2019t close"", ""Not cleaning dishes properly"", ""Door latch failure"", ""Noisy""]}"
product_PS11743423,product,PS11743423,"Estate Dishwasher High Limit Thermostat. Fixes: Not drying dishes properly, Will Not Start, Not cleaning dishes properly. Brand: Whirlpool. For: Dishwasher
Miscellaneous","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 27.87}"
install_PS11743423,installation,PS11743423,Installation guide for Estate Dishwasher High Limit Thermostat. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=DXjSSXCydyk""}"
troubleshoot_PS11743423,troubleshooting,PS11743423,"Estate Dishwasher High Limit Thermostat is recommended for these issues: Not drying dishes properly, Will Not Start, Not cleaning dishes properly. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Not drying dishes properly"", ""Will Not Start"", ""Not cleaning dishes properly""]}"
product_PS1734917,product,PS1734917,"Estate Dishwasher Chopper Assembly. Fixes: Not cleaning dishes properly, Noisy, Not draining. Brand: Whirlpool. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Whirlpool"", ""price"": 33.85}"
install_PS1734917,installation,PS1734917,Installation guide for Estate Dishwasher Chopper Assembly. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=ERz-tNJUxH0""}"
troubleshoot_PS1734917,troubleshooting,PS1734917,"Estate Dishwasher Chopper Assembly is recommended for these issues: Not cleaning dishes properly, Noisy, Not draining, Will Not Start, Will not fill with water, Leaking. This is a dishwasher part from Whirlpool.","{""category"": ""dishwasher"", ""symptoms"": [""Not cleaning dishes properly"", ""Noisy"", ""Not draining"", ""Will Not Start"", ""Will not fill with water"", ""Leaking""]}"
product_PS12585623,product,PS12585623,"Frigidaire Dishwasher Lower Spray Arm. Fixes: Not cleaning dishes properly, Leaking, Noisy. Brand: Frigidaire. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Frigidaire"", ""price"": 40.84}"
install_PS12585623,installation,PS12585623,Installation guide for Frigidaire Dishwasher Lower Spray Arm. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=HiQvsf7qtW4""}"
troubleshoot_PS12585623,troubleshooting,PS12585623,"Frigidaire Dishwasher Lower Spray Arm is recommended for these issues: Not cleaning dishes properly, Leaking, Noisy, Not draining, Not drying dishes properly, Will Not Start, Will not fill with water, Will not dispense detergent, Door latch failure. This is a dishwasher part from Frigidaire.","{""category"": ""dishwasher"", ""symptoms"": [""Not cleaning dishes properly"", ""Leaking"", ""Noisy"", ""Not draining"", ""Not drying dishes properly"", ""Will Not Start"", ""Will not fill with water"", ""Will not dispense detergent"", ""Door latch failure""]}"
product_PS9495545,product,PS9495545,"Frigidaire Dishwasher Bottom Door Gasket. Fixes: Leaking, Not cleaning dishes properly, Door won’t close. Brand: Frigidaire. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Frigidaire"", ""price"": 37.84}"
install_PS9495545,installation,PS9495545,Installation guide for Frigidaire Dishwasher Bottom Door Gasket. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=7NfdyJp1zKA""}"
troubleshoot_PS9495545,troubleshooting,PS9495545,"Frigidaire Dishwasher Bottom Door Gasket is recommended for these issues: Leaking, Not cleaning dishes properly, Door won’t close, Door latch failure. This is a dishwasher part from Frigidaire.","{""category"": ""dishwasher"", ""symptoms"": [""Leaking"", ""Not cleaning dishes properly"", ""Door won\u2019t close"", ""Door latch failure""]}"
product_PS8260227,product,PS8260227,"Frigidaire Dishwasher Tub Gasket - Gray. Fixes: Leaking, Door won’t close, Not cleaning dishes properly. Brand: Frigidaire. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Frigidaire"", ""price"": 16.79}"
install_PS8260227,installation,PS8260227,Installation guide for Frigidaire Dishwasher Tub Gasket - Gray. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=lFojJCHQjRU""}"
troubleshoot_PS8260227,troubleshooting,PS8260227,"Frigidaire Dishwasher Tub Gasket - Gray is recommended for these issues: Leaking, Door won’t close, Not cleaning dishes properly, Door latch failure. This is a dishwasher part from Frigidaire.","{""category"": ""dishwasher"", ""symptoms"": [""Leaking"", ""Door won\u2019t close"", ""Not cleaning dishes properly"", ""Door latch failure""]}"
product_PS17219658,product,PS17219658,Frigidaire Dishwasher Lower Rack Assembly (grey). Fixes: Not cleaning dishes properly. Brand: Frigidaire. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""Frigidaire"", ""price"": 89.01}"
install_PS17219658,installation,PS17219658,Installation guide for Frigidaire Dishwasher Lower Rack Assembly (grey). Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=iw_VAlMH1EY""}"
troubleshoot_PS17219658,troubleshooting,PS17219658,Frigidaire Dishwasher Lower Rack Assembly (grey) is recommended for these issues: Not cleaning dishes properly. This is a dishwasher part from Frigidaire.,"{""category"": ""dishwasher"", ""symptoms"": [""Not cleaning dishes properly""]}"
product_PS11770610,product,PS11770610,"Frigidaire Dishwasher Lower Spray Arm. Fixes: Not cleaning dishes properly, Leaking, Not draining. Brand: Frigidaire. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Frigidaire"", ""price"": 28.97}"
install_PS11770610,installation,PS11770610,Installation guide for Frigidaire Dishwasher Lower Spray Arm. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=m8xZwWBmVFo""}"
troubleshoot_PS11770610,troubleshooting,PS11770610,"Frigidaire Dishwasher Lower Spray Arm is recommended for these issues: Not cleaning dishes properly, Leaking, Not draining, Noisy. This is a dishwasher part from Frigidaire.","{""category"": ""dishwasher"", ""symptoms"": [""Not cleaning dishes properly"", ""Leaking"", ""Not draining"", ""Noisy""]}"
product_PS16218716,product,PS16218716,"Frigidaire Dishwasher Latch. Fixes: Door latch failure, Will Not Start, Door won’t close. Brand: Frigidaire. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Frigidaire"", ""price"": 46.82}"
install_PS16218716,installation,PS16218716,Installation guide for Frigidaire Dishwasher Latch. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=7u8AFHjMgvg""}"
troubleshoot_PS16218716,troubleshooting,PS16218716,"Frigidaire Dishwasher Latch is recommended for these issues: Door latch failure, Will Not Start, Door won’t close, Leaking. This is a dishwasher part from Frigidaire.","{""category"": ""dishwasher"", ""symptoms"": [""Door latch failure"", ""Will Not Start"", ""Door won\u2019t close"", ""Leaking""]}"
product_PS11703834,product,PS11703834,Frigidaire Dishwasher Door Bottom Seal. Fixes: Leaking. Brand: Frigidaire. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""Frigidaire"", ""price"": 9.36}"
install_PS11703834,installation,PS11703834,Installation guide for Frigidaire Dishwasher Door Bottom Seal. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
troubleshoot_PS11703834,troubleshooting,PS11703834,Frigidaire Dishwasher Door Bottom Seal is recommended for these issues: Leaking. This is a dishwasher part from Frigidaire.,"{""category"": ""dishwasher"", ""symptoms"": [""Leaking""]}"
product_PS17219660,product,PS17219660,Frigidaire Dishwasher Upper Wheel And Bushing Assembly (black). Brand: Frigidaire. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""Frigidaire"", ""price"": 6.93}"
install_PS17219660,installation,PS17219660,Installation guide for Frigidaire Dishwasher Upper Wheel And Bushing Assembly (black). Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
product_PS16745479,product,PS16745479,"Frigidaire Dishwasher Wheel & Bushing Assembly. Fixes: Not cleaning dishes properly, Noisy. Brand: Frigidaire. For: Dishwasher","{""category"": ""dishwasher"", ""brand"": ""Frigidaire"", ""price"": 10.92}"
install_PS16745479,installation,PS16745479,Installation guide for Frigidaire Dishwasher Wheel & Bushing Assembly. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=82J7ATDQVGc""}"
troubleshoot_PS16745479,troubleshooting,PS16745479,"Frigidaire Dishwasher Wheel & Bushing Assembly is recommended for these issues: Not cleaning dishes properly, Noisy. This is a dishwasher part from Frigidaire.","{""category"": ""dishwasher"", ""symptoms"": [""Not cleaning dishes properly"", ""Noisy""]}"
product_PS18374066,product,PS18374066,Frigidaire Dishwasher Fold Down Fence W Clips Lower. Fixes: Not cleaning dishes properly. Brand: Frigidaire. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""Frigidaire"", ""price"": 21.34}"
install_PS18374066,installation,PS18374066,Installation guide for Frigidaire Dishwasher Fold Down Fence W Clips Lower. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=fusF2c8jBew""}"
troubleshoot_PS18374066,troubleshooting,PS18374066,Frigidaire Dishwasher Fold Down Fence W Clips Lower is recommended for these issues: Not cleaning dishes properly. This is a dishwasher part from Frigidaire.,"{""category"": ""dishwasher"", ""symptoms"": [""Not cleaning dishes properly""]}"
product_PS8727387,product,PS8727387,Gaggenau Dishwasher Dishrack Roller - Grey. Brand: Bosch. For: Dishwasher,"{""category"": ""dishwasher"", ""brand"": ""Bosch"", ""price"": 13.12}"
install_PS8727387,installation,PS8727387,Installation guide for Gaggenau Dishwasher Dishrack Roller - Grey. Difficulty: N/A. Estimated time: N/A. Video tutorial available.,"{""category"": ""dishwasher"", ""video_url"": ""https://www.youtube.com/watch?v=d6AvOkulk_g""}"
